TYPE,WIDTH,HEIGHT
RECTANGLE,50.04201874,41.20342707
CIRCLE,4.147268385,30.87187353
RECTANGLE,44.01719139,8.246623716
CIRCLE,32.53187739,36.98843622
CIRCLE,45.82387256,12.90027132
RECTANGLE,8.560606868,25.99029336
RECTANGLE,45.7490994,4.369715406
RECTANGLE,17.65379837,4.684279917
RECTANGLE,50.56103367,33.74885641
RECTANGLE,36.32861152,32.5878793
RECTANGLE,47.92666111,27.17998979
RECTANGLE,6.505944607,49.86353251
RECTANGLE,37.92238088,11.58016853
CIRCLE,23.10164988,7.917142405
RECTANGLE,27.14530243,21.25441437
CIRCLE,36.65986792,37.23105981
RECTANGLE,43.43307064,26.21607467
RECTANGLE,35.28628826,49.50189265
CIRCLE,41.70001746,35.53465099
RECTANGLE,32.63914851,33.65342978
RECTANGLE,33.89745768,41.53139956
CIRCLE,1.235784662,17.79500455
CIRCLE,38.60594829,33.14303238
RECTANGLE,2.832545102,31.69559997
RECTANGLE,8.26731438,19.273809
RECTANGLE,30.13588686,16.84401565
RECTANGLE,4.56426008,15.45635643
RECTANGLE,36.60245331,43.66540902
CIRCLE,4.955371591,9.641508901
CIRCLE,43.58595687,7.964518967
RECTANGLE,35.87333325,35.43748977
CIRCLE,26.58867808,41.16588605
RECTANGLE,40.59416424,43.61875154
CIRCLE,44.87538947,31.42138237
RECTANGLE,2.285277021,25.22477937
CIRCLE,41.20751736,15.15536784
CIRCLE,5.240199828,2.069165677
CIRCLE,50.95535858,11.11777293
CIRCLE,29.80774001,12.97928824
CIRCLE,22.34615975,31.51543389
CIRCLE,39.02342948,36.58688271
CIRCLE,12.10587184,17.29199127
RECTANGLE,27.45104734,3.989834091
RECTANGLE,33.25239495,7.126648557
RECTANGLE,15.24203816,17.10549342
CIRCLE,44.29812921,12.22212865
CIRCLE,32.92064227,1.035842291
CIRCLE,31.61963298,31.45211955
CIRCLE,4.902541175,31.26480143
CIRCLE,49.25221066,3.938528055
CIRCLE,2.254843167,39.008013
RECTANGLE,42.86724057,8.628865016
CIRCLE,47.70520133,10.5353977
CIRCLE,47.19005738,32.94405625
CIRCLE,18.40791022,8.786802634
CIRCLE,8.616189394,45.06700141
RECTANGLE,4.474750114,8.101050976
RECTANGLE,47.28378437,16.94219908
RECTANGLE,43.77843121,45.378712
RECTANGLE,35.36001253,7.556732564
RECTANGLE,16.03642588,3.498896239
CIRCLE,30.79928661,28.57295583
RECTANGLE,41.68301031,5.310391018
CIRCLE,18.33107866,26.88315802
CIRCLE,43.53732713,9.017451795
RECTANGLE,21.93517644,31.15655612
CIRCLE,41.7752804,8.280556829
CIRCLE,15.56217532,21.94889374
RECTANGLE,15.21307321,2.852440248
CIRCLE,21.35701763,47.44498632
CIRCLE,24.41021255,18.06972104
RECTANGLE,47.14340537,19.40450535
RECTANGLE,4.599776315,14.02042479
RECTANGLE,27.42688023,36.38132647
RECTANGLE,48.95375929,37.70773329
RECTANGLE,44.67439997,43.78674935
CIRCLE,15.19133282,34.03025306
RECTANGLE,20.12820996,2.86689981
CIRCLE,1.037789183,43.8991318
RECTANGLE,25.91183581,3.164632787
CIRCLE,46.5420245,30.31232227
RECTANGLE,32.68600045,15.53623875
CIRCLE,33.76034629,35.70631392
RECTANGLE,19.61227342,45.29328158
RECTANGLE,16.81442713,36.40564815
CIRCLE,35.88228755,7.539860401
CIRCLE,27.83121942,22.49051288
RECTANGLE,15.57030112,9.275625957
CIRCLE,16.77263786,43.90275379
RECTANGLE,10.06695317,35.33485417
RECTANGLE,45.66282449,26.11058937
CIRCLE,14.85199704,47.73189066
RECTANGLE,20.22081221,21.15236365
RECTANGLE,29.86384001,20.4832811
CIRCLE,4.40639437,22.37963459
CIRCLE,5.223698441,44.47690238
RECTANGLE,25.88701548,33.71991752
CIRCLE,36.5721773,49.45839197
CIRCLE,42.93349153,46.77939023
RECTANGLE,36.77608968,2.705213086
CIRCLE,5.752382183,41.6058882
CIRCLE,23.26332711,6.458646753
RECTANGLE,7.762818473,39.43247406
RECTANGLE,22.74359528,28.68402941
RECTANGLE,34.82559587,48.22192425
RECTANGLE,7.572830562,14.22955803
CIRCLE,32.93235847,4.332422462
CIRCLE,40.51909321,35.95395795
RECTANGLE,27.36267254,26.12478914
RECTANGLE,17.1877797,7.893340939
CIRCLE,38.81681256,7.831545184
RECTANGLE,7.863933204,45.03756179
CIRCLE,4.532062911,44.50812981
CIRCLE,13.0294931,16.78637446
RECTANGLE,24.89035787,41.38658967
CIRCLE,9.313274534,3.655729274
RECTANGLE,18.52506277,23.4520417
RECTANGLE,25.13150596,29.30448042
RECTANGLE,31.43471715,23.56222502
RECTANGLE,47.7767296,2.451860681
CIRCLE,8.111541468,39.93046022
CIRCLE,26.21287502,15.75600708
CIRCLE,45.19253923,16.29232588
CIRCLE,46.33432773,11.22385746
CIRCLE,10.6409777,10.57635534
RECTANGLE,17.9467928,34.22273643
RECTANGLE,23.96609436,30.39908336
CIRCLE,25.22778177,10.66393234
RECTANGLE,5.488809702,26.20474151
CIRCLE,4.92451591,44.42859236
RECTANGLE,15.16128045,45.36991817
RECTANGLE,29.04707866,44.60622724
CIRCLE,13.94809651,13.09350256
RECTANGLE,31.31460796,4.616167291
CIRCLE,43.27693607,18.39221104
RECTANGLE,29.11236903,17.78224755
CIRCLE,30.56649435,46.02202525
CIRCLE,5.217489738,26.43106458
RECTANGLE,41.3394837,7.645841362
CIRCLE,26.05118678,14.08410351
RECTANGLE,10.92854629,38.06764783
RECTANGLE,35.71530475,12.81404453
CIRCLE,1.282861042,34.85354537
CIRCLE,27.57095796,10.33557167
CIRCLE,40.8832789,32.1599202
CIRCLE,7.617103288,3.900990585
CIRCLE,18.27378567,12.08908024
CIRCLE,26.42684935,10.57096192
RECTANGLE,12.2171151,19.39267607
CIRCLE,18.89932535,5.930682146
CIRCLE,3.982319636,7.843203299
RECTANGLE,3.584903348,25.82179717
CIRCLE,29.77210371,9.0939175
CIRCLE,5.841608138,28.16038759
RECTANGLE,43.79775389,27.34746163
CIRCLE,31.5805051,24.41131432
CIRCLE,25.00945034,25.65351745
CIRCLE,30.85790133,2.789261615
RECTANGLE,22.98979805,32.15580276
CIRCLE,3.072151591,27.75676583
RECTANGLE,1.01837233,7.10872194
CIRCLE,8.022894972,12.8895606
RECTANGLE,46.81509358,23.9839815
CIRCLE,9.5905351,26.67954194
CIRCLE,33.97025885,30.48747996
CIRCLE,41.29376188,3.345666738
RECTANGLE,29.56902268,17.80679767
RECTANGLE,45.48294426,43.22310163
CIRCLE,6.018149784,38.90957601
CIRCLE,50.42720446,49.80092651
RECTANGLE,27.58285104,29.21313068
RECTANGLE,12.05296905,12.97871679
RECTANGLE,44.64151755,45.44557614
CIRCLE,9.591829462,10.6123038
RECTANGLE,41.16616099,1.018800438
CIRCLE,46.89552262,12.91903409
RECTANGLE,43.43637221,38.73359084
CIRCLE,23.67582193,36.81283997
CIRCLE,10.4946157,44.13722751
RECTANGLE,3.42718201,9.739435141
CIRCLE,39.35066942,15.35384772
RECTANGLE,17.28993288,15.08193456
RECTANGLE,30.44302403,17.70791505
RECTANGLE,5.611828548,3.707230768
RECTANGLE,21.36504253,13.96107504
RECTANGLE,11.46578714,18.72342687
CIRCLE,9.363722378,23.48274032
CIRCLE,2.881608551,43.01864308
RECTANGLE,45.61883227,26.1746995
RECTANGLE,13.04949886,41.65150349
CIRCLE,46.81027061,39.47005997
CIRCLE,50.25320797,33.66362398
CIRCLE,31.98144125,9.226858606
CIRCLE,41.79059604,40.38440748
CIRCLE,5.206456675,17.83662332
RECTANGLE,38.63943464,19.79846513
CIRCLE,17.06899586,25.36822213
CIRCLE,20.12626543,9.045965932
RECTANGLE,50.4606132,22.06730236
RECTANGLE,50.3561159,9.626236941
RECTANGLE,38.70632172,33.03162734
RECTANGLE,50.66090119,12.37492742
CIRCLE,36.52525536,28.38263576
CIRCLE,14.82430764,21.78503165
RECTANGLE,26.83423179,4.753525575
CIRCLE,6.340977656,1.742114933
RECTANGLE,8.902016555,16.41417986
CIRCLE,39.46781645,27.24401683
CIRCLE,25.86212131,46.85324486
RECTANGLE,8.325219151,39.17538488
RECTANGLE,2.091912891,24.13767599
RECTANGLE,40.80603536,11.70731011
CIRCLE,23.4658895,45.87006082
CIRCLE,16.55009618,4.392410544
RECTANGLE,5.990903924,42.06403217
RECTANGLE,50.74208981,33.52565759
RECTANGLE,10.83115705,16.75808446
RECTANGLE,7.990627546,9.841261175
CIRCLE,26.2307807,21.68810841
RECTANGLE,23.04629414,2.115929073
RECTANGLE,49.34180727,27.83895444
RECTANGLE,17.61649626,48.74880927
RECTANGLE,13.46535607,23.19532917
CIRCLE,15.03493108,1.88842736
CIRCLE,18.71383496,27.51235519
CIRCLE,17.04347651,1.176941685
RECTANGLE,36.60197332,27.4260912
RECTANGLE,19.44432676,36.68200765
CIRCLE,21.57450857,47.72433212
RECTANGLE,5.880174485,23.08658775
CIRCLE,24.97832159,37.0979992
CIRCLE,21.50025618,19.7070051
RECTANGLE,19.48684752,9.193432595
CIRCLE,40.7700832,43.40955345
CIRCLE,4.484569549,42.28590439
CIRCLE,6.182648724,33.99598508
RECTANGLE,25.41940828,3.394650699
CIRCLE,27.12894819,44.12817709
CIRCLE,2.630812582,25.15975675
RECTANGLE,40.68560699,38.3622987
RECTANGLE,27.66138265,26.30118593
RECTANGLE,48.57744208,48.36278802
CIRCLE,47.55981893,28.98027576
CIRCLE,7.072749473,43.86644978
CIRCLE,20.18301531,38.88401979
CIRCLE,9.06916029,41.46698539
RECTANGLE,36.00511159,16.3524274
RECTANGLE,10.12784867,35.79027826
RECTANGLE,14.4413223,29.36930032
RECTANGLE,12.7139213,50.13072743
RECTANGLE,45.19433955,41.73671518
RECTANGLE,35.40079757,16.11895962
CIRCLE,7.631135497,2.253537873
CIRCLE,6.296384275,4.49122948
RECTANGLE,13.69797658,13.21828335
RECTANGLE,32.44887673,41.53080573
CIRCLE,32.38144805,19.07661775
CIRCLE,9.489973409,8.251678643
CIRCLE,16.22332496,18.53383645
RECTANGLE,48.2733423,31.89488402
RECTANGLE,12.89707684,15.95261737
RECTANGLE,7.766124223,41.80776008
RECTANGLE,7.353837886,40.35636425
RECTANGLE,35.95131912,24.2764559
RECTANGLE,2.54564084,22.8584507
CIRCLE,32.99883204,23.38199621
RECTANGLE,9.233746764,35.8376868
RECTANGLE,13.46301622,47.45021715
RECTANGLE,27.88984826,9.680308354
RECTANGLE,6.764519425,3.16589461
RECTANGLE,18.19800722,5.408807875
RECTANGLE,47.71424147,41.92135536
RECTANGLE,14.16509142,34.0179212
RECTANGLE,21.33721703,15.46991402
RECTANGLE,5.347555928,25.83807804
RECTANGLE,38.75424161,50.45441817
RECTANGLE,17.20236602,15.74663298
RECTANGLE,33.37904847,13.88123828
RECTANGLE,36.06987798,22.54718031
CIRCLE,29.18884659,4.109998647
CIRCLE,36.79649373,13.33728383
CIRCLE,45.32603975,14.42936838
CIRCLE,33.50488951,6.184912713
RECTANGLE,13.78893043,28.78922849
RECTANGLE,36.51965725,26.93391031
RECTANGLE,49.4692298,21.7595195
CIRCLE,10.95613093,48.45880174
CIRCLE,24.29418006,47.28608609
RECTANGLE,44.98025497,3.18925474
RECTANGLE,9.731103316,13.31383463
RECTANGLE,48.24727161,22.22451037
CIRCLE,14.41218592,1.847512411
RECTANGLE,13.52706007,16.85808663
CIRCLE,6.137326898,6.520414337
CIRCLE,37.02393191,30.83307403
RECTANGLE,20.01283306,22.24134701
CIRCLE,5.398697602,4.148340148
CIRCLE,16.9838068,33.99014755
RECTANGLE,20.00081297,1.735937847
RECTANGLE,19.51801258,14.33207254
RECTANGLE,41.31842903,22.83005991
CIRCLE,13.69905069,1.721372587
CIRCLE,49.15414082,19.34781288
CIRCLE,19.4866439,44.16436829
CIRCLE,26.53425928,14.10216283
CIRCLE,43.40184883,5.312330965
CIRCLE,37.85942201,22.1673389
CIRCLE,40.39501,42.55448557
CIRCLE,34.30433997,41.21701125
RECTANGLE,24.15426291,29.18145081
RECTANGLE,31.97451198,39.15556979
CIRCLE,27.61240273,5.18942465
RECTANGLE,20.82770122,29.86279471
RECTANGLE,27.90993067,3.795428926
CIRCLE,24.86800033,40.37225739
RECTANGLE,12.57208398,13.2339307
CIRCLE,46.62028772,35.30373268
RECTANGLE,26.15768035,45.9051373
CIRCLE,41.39289752,26.8699646
RECTANGLE,49.13755635,49.44530308
RECTANGLE,29.33630631,11.27807996
CIRCLE,23.26045794,6.789332684
RECTANGLE,15.8056504,34.84597101
RECTANGLE,50.16414658,34.79601243
CIRCLE,3.034893525,5.653953018
RECTANGLE,2.489572584,3.506180988
RECTANGLE,38.6304518,29.05201301
RECTANGLE,49.2559059,10.60413573
RECTANGLE,8.892085571,7.842964261
CIRCLE,9.754245599,8.152604089
RECTANGLE,47.46887739,10.46181635
CIRCLE,12.71781652,41.17159531
CIRCLE,42.3581076,22.97166903
CIRCLE,50.02647562,20.13141981
RECTANGLE,36.75483002,13.19645433
CIRCLE,26.70331578,11.93022254
CIRCLE,31.75997738,47.81082573
RECTANGLE,21.46121924,46.42631334
CIRCLE,11.45479274,15.70751479
CIRCLE,34.55712859,48.09562481
CIRCLE,23.3494125,23.46247016
CIRCLE,12.21188325,14.88460698
RECTANGLE,9.713398936,41.2180786
RECTANGLE,49.35341463,28.82886593
RECTANGLE,47.7960573,39.80480006
CIRCLE,34.94112122,45.50785683
RECTANGLE,19.44431565,22.42150838
RECTANGLE,16.62922907,21.90596252
CIRCLE,43.12602298,16.69487007
CIRCLE,24.02695732,4.750243416
CIRCLE,13.86643435,5.43805546
CIRCLE,2.313294989,13.89519158
CIRCLE,9.105733962,36.92910886
CIRCLE,20.46420934,17.82479297
RECTANGLE,30.98537777,18.02927863
RECTANGLE,30.85008637,10.84220884
CIRCLE,18.07109277,5.961633245
RECTANGLE,19.46123067,14.01739999
RECTANGLE,22.02032251,27.07026462
RECTANGLE,48.51922357,34.46298276
CIRCLE,7.201955521,13.38039041
CIRCLE,5.73196411,30.00866567
RECTANGLE,43.77612576,10.2796798
RECTANGLE,36.95018904,38.84453633
RECTANGLE,27.2419178,21.14110167
RECTANGLE,1.483306576,46.20354953
CIRCLE,19.96077141,17.20761765
RECTANGLE,1.832339063,22.65350597
CIRCLE,22.66341485,3.559025314
CIRCLE,2.097789288,31.0688346
RECTANGLE,46.44812564,44.48126851
RECTANGLE,11.82025001,11.85251053
CIRCLE,18.27813588,14.05852625
RECTANGLE,24.51156508,18.47839691
RECTANGLE,15.48600585,50.30839404
CIRCLE,12.63435532,37.92433664
CIRCLE,37.2927482,3.680465453
RECTANGLE,43.28771574,43.06630271
CIRCLE,33.84956278,33.23862692
RECTANGLE,41.35691102,36.60392591
RECTANGLE,25.80993476,16.34739172
RECTANGLE,39.38486498,8.587701757
RECTANGLE,9.939973093,50.18256411
RECTANGLE,15.92326698,42.1181919
CIRCLE,8.774742978,35.88655928
CIRCLE,36.62110617,14.28754464
RECTANGLE,34.82844803,48.68869427
CIRCLE,24.8084472,1.933628573
CIRCLE,2.366249952,9.810746118
RECTANGLE,50.83324686,14.27710885
RECTANGLE,32.24554881,38.47811726
CIRCLE,41.90905082,37.01175518
RECTANGLE,7.834536024,24.85688853
RECTANGLE,26.73135628,34.9183339
CIRCLE,2.515821131,27.2370941
RECTANGLE,41.6204629,22.57234811
RECTANGLE,11.78297093,9.282529782
CIRCLE,37.44863543,25.21597722
RECTANGLE,35.43773639,45.66739343
CIRCLE,39.10937173,14.36450779
RECTANGLE,17.89581807,36.92008351
CIRCLE,21.7865962,15.21757311
RECTANGLE,17.10895124,36.79446247
RECTANGLE,30.78160487,45.4455214
RECTANGLE,35.11114381,7.98890154
CIRCLE,34.1555459,7.421210182
CIRCLE,5.696872429,34.53340724
RECTANGLE,9.945279203,18.46755172
CIRCLE,47.23904354,31.66516241
CIRCLE,32.21039799,26.19112009
RECTANGLE,1.154542164,6.512777793
CIRCLE,32.66925699,18.47212632
RECTANGLE,39.0251764,35.40956879
RECTANGLE,27.181783,50.18107806
RECTANGLE,33.88182801,36.15617986
CIRCLE,8.83691894,21.19244382
CIRCLE,3.659621232,26.05285589
CIRCLE,21.90247741,2.765616218
RECTANGLE,47.33193258,19.02168416
RECTANGLE,43.39524856,21.86350223
RECTANGLE,6.731036051,27.63911404
CIRCLE,11.52914619,25.4790501
RECTANGLE,49.56321227,48.39906276
CIRCLE,2.799229685,9.540019692
CIRCLE,31.62613047,21.02692964
RECTANGLE,21.95939433,9.462315114
RECTANGLE,8.736305312,15.1648246
RECTANGLE,31.65155538,11.922187
CIRCLE,31.37445808,10.24832466
CIRCLE,10.94413207,9.917621311
RECTANGLE,17.55657853,46.89507141
CIRCLE,44.53764924,35.68922302
RECTANGLE,11.9385136,40.62552273
RECTANGLE,6.895257177,18.57091142
CIRCLE,1.661883476,11.23616621
RECTANGLE,18.05600249,27.34074013
RECTANGLE,21.94914547,43.64551901
CIRCLE,10.38863995,19.14214172
CIRCLE,46.9556223,8.533208711
CIRCLE,8.043816899,29.54593286
CIRCLE,23.88628512,33.59246685
CIRCLE,33.36243036,50.82336757
CIRCLE,20.88513567,28.71633008
RECTANGLE,16.99796931,8.000568963
RECTANGLE,21.70497615,30.93787583
CIRCLE,1.010670161,4.764643648
CIRCLE,12.66538848,47.44479457
RECTANGLE,36.6912776,23.7917948
CIRCLE,19.90673346,37.48861981
RECTANGLE,41.37222792,28.56774148
RECTANGLE,17.44798363,36.50891831
RECTANGLE,40.98408976,26.27076109
RECTANGLE,39.05620012,38.29276227
RECTANGLE,37.61503224,13.78767056
RECTANGLE,39.43547352,13.48979567
CIRCLE,3.831180272,41.43304716
RECTANGLE,12.74312451,5.303191057
CIRCLE,18.01562806,41.44201816
CIRCLE,38.94099815,5.676841298
RECTANGLE,17.4839578,30.80691172
CIRCLE,40.98964784,27.79906284
CIRCLE,8.634044358,10.52810246
RECTANGLE,48.39322622,3.24314871
CIRCLE,35.88798828,45.84934726
RECTANGLE,25.10290306,44.56507042
CIRCLE,23.6839679,24.54793252
RECTANGLE,32.28660857,26.67864886
CIRCLE,18.27583089,2.849949007
RECTANGLE,8.972929225,2.828505617
CIRCLE,18.59823812,11.04098815
RECTANGLE,16.07695329,33.48109649
RECTANGLE,47.95517893,3.342600998
CIRCLE,1.815897423,18.95415544
RECTANGLE,30.78964945,49.12480367
RECTANGLE,9.022302056,39.1048549
CIRCLE,1.292329964,25.0249655
CIRCLE,7.362641643,15.89699083
RECTANGLE,33.10706288,30.04337168
RECTANGLE,45.96912503,27.16750782
CIRCLE,41.89094533,8.185793253
RECTANGLE,34.49252053,12.41268272
RECTANGLE,24.98684214,25.72335655
RECTANGLE,23.08382753,23.91426819
CIRCLE,14.96614548,12.64004308
RECTANGLE,14.31256928,39.0259204
CIRCLE,36.29958644,40.33811904
CIRCLE,2.529569255,11.94021177
RECTANGLE,16.91390073,20.17181256
CIRCLE,48.68197936,5.756551926
CIRCLE,18.89218775,19.87955436
CIRCLE,11.08839825,8.170317391
CIRCLE,15.07574147,7.485084075
RECTANGLE,15.18188632,46.6035254
CIRCLE,50.82519745,44.73774653
CIRCLE,7.728687052,31.09732236
RECTANGLE,42.69878154,14.66228118
CIRCLE,3.530468974,15.78665525
CIRCLE,28.30550028,30.28842657
CIRCLE,45.11789763,32.27738518
CIRCLE,44.0910538,34.13063806
CIRCLE,8.443360403,10.74619229
CIRCLE,20.31431178,10.48825145
RECTANGLE,50.08064415,17.08356798
CIRCLE,44.97215274,45.13638236
RECTANGLE,3.939379339,46.9002085
CIRCLE,10.93047422,29.47789348
CIRCLE,48.00207924,29.71712695
CIRCLE,23.01919831,18.72672957
RECTANGLE,24.09155914,9.15979516
CIRCLE,4.34907596,16.1929379
CIRCLE,6.176582555,27.476618
RECTANGLE,3.608106059,18.23968929
CIRCLE,25.22350463,5.20207348
RECTANGLE,17.59538114,16.98259985
RECTANGLE,21.10177143,19.28480902
RECTANGLE,5.750171689,20.30168681
RECTANGLE,4.551049477,45.50101863
CIRCLE,35.93406576,11.23624718
RECTANGLE,24.71781822,43.473414
CIRCLE,13.22396802,31.33299278
RECTANGLE,50.26923553,25.11609246
RECTANGLE,5.973776773,35.01773906
CIRCLE,34.59208078,9.825629237
CIRCLE,45.90255474,24.56096899
CIRCLE,48.08459864,32.23869199
RECTANGLE,41.46699375,37.7075801
CIRCLE,23.04904714,30.87649451
CIRCLE,6.275999958,22.54112827
RECTANGLE,19.19276891,8.496410901
RECTANGLE,16.80520618,46.6528812
RECTANGLE,30.24559406,17.47105104
RECTANGLE,26.1692159,50.18599763
CIRCLE,14.70138502,36.01511168
RECTANGLE,23.20940821,14.82513379
CIRCLE,46.19154932,13.5803259
RECTANGLE,38.65510274,33.30180616
RECTANGLE,41.49831316,26.2388093
RECTANGLE,12.61590008,26.48580275
CIRCLE,36.71558129,45.3751237
CIRCLE,50.16301337,17.63297831
RECTANGLE,44.56519355,35.50737212
CIRCLE,4.257402577,35.85972292
CIRCLE,38.3763863,9.557628241
RECTANGLE,37.78251939,33.41443923
CIRCLE,20.73628258,32.39202854
RECTANGLE,28.93948555,13.81631583
CIRCLE,47.31920035,25.95081976
RECTANGLE,46.76249973,30.4317353
CIRCLE,38.90262251,41.788693
CIRCLE,36.01231025,27.55861009
CIRCLE,27.077613,29.34570429
CIRCLE,13.20553713,8.588968066
CIRCLE,41.66150983,40.76909993
CIRCLE,38.03768274,28.32009009
RECTANGLE,10.32070041,25.60635637
CIRCLE,36.95762525,18.98453599
CIRCLE,3.411287427,31.18975048
CIRCLE,18.15141665,22.06933645
CIRCLE,19.54547183,37.03276948
CIRCLE,29.69319269,10.4946941
RECTANGLE,19.89144362,14.05867382
RECTANGLE,25.12101373,48.22249267
RECTANGLE,31.71462169,11.98152643
RECTANGLE,13.1954376,46.86492137
CIRCLE,4.16802305,40.66000042
RECTANGLE,31.09865441,41.36354347
CIRCLE,11.83960193,23.74427606
CIRCLE,42.83197399,19.30910388
RECTANGLE,14.06435339,15.4363448
RECTANGLE,27.06950034,50.97240158
RECTANGLE,40.50900143,33.68402544
CIRCLE,31.22579079,29.61653082
RECTANGLE,36.03708319,25.62900842
RECTANGLE,30.99531205,44.1608084
CIRCLE,10.36224041,43.62924421
CIRCLE,47.1215235,18.76669883
RECTANGLE,50.49753182,22.67598452
CIRCLE,33.65337337,16.41604682
CIRCLE,16.50857788,12.52578085
RECTANGLE,14.44704149,16.05193375
CIRCLE,3.578350471,30.36778091
CIRCLE,7.170734023,35.35246869
CIRCLE,15.89142671,12.34659176
CIRCLE,36.57034112,33.70782208
RECTANGLE,10.34549984,4.761062665
CIRCLE,1.253766336,42.47083
RECTANGLE,30.59798986,48.25928002
RECTANGLE,20.75175761,32.05145546
CIRCLE,14.45553433,20.85008883
RECTANGLE,2.113025315,37.92544736
CIRCLE,20.11420123,18.05145521
CIRCLE,27.79148714,30.12748855
RECTANGLE,29.25820738,10.99598244
RECTANGLE,29.08343024,23.29915696
CIRCLE,47.52498256,35.81389542
RECTANGLE,21.87241951,36.86200696
CIRCLE,35.34437593,30.1137976
RECTANGLE,43.93975406,27.38608896
CIRCLE,14.65981453,44.8815266
CIRCLE,45.59828771,27.72421153
RECTANGLE,9.539235672,22.61740641
RECTANGLE,47.90742845,39.98226295
CIRCLE,41.18361205,45.0322175
CIRCLE,45.22712365,41.89591121
CIRCLE,10.34085172,16.12219641
CIRCLE,41.36865507,28.68398013
RECTANGLE,12.63292563,8.943377089
CIRCLE,21.10003446,24.9488308
RECTANGLE,44.80400735,16.90558113
CIRCLE,21.26384071,13.69404412
RECTANGLE,22.39744322,12.90637797
CIRCLE,28.26528349,42.02973175
CIRCLE,41.86937429,32.12532409
CIRCLE,41.18833052,25.63577995
RECTANGLE,32.64681003,6.798783765
CIRCLE,2.297689621,36.55334184
RECTANGLE,7.137979466,43.79567009
CIRCLE,9.184469511,21.37488163
RECTANGLE,29.20275835,48.31438607
RECTANGLE,35.31333576,9.403102379
RECTANGLE,34.09099851,9.521298761
RECTANGLE,48.22895989,32.84905129
RECTANGLE,45.35655693,26.45106257
RECTANGLE,27.17958897,43.63972361
RECTANGLE,46.75485316,14.98907946
RECTANGLE,44.41554226,23.90547348
RECTANGLE,29.63175769,49.25644325
CIRCLE,36.92044018,49.71755537
RECTANGLE,48.81162351,3.217646288
CIRCLE,7.832991283,30.14608487
CIRCLE,32.49227613,20.83138948
CIRCLE,9.317144334,6.208765863
CIRCLE,4.154775315,5.564784731
RECTANGLE,21.13841132,6.780661956
CIRCLE,36.99576168,32.59128502
